Country_Code,Country,Region,Year,Indicator_Name,Indicator_Code,Value,Source
COL,Colombia,Latin America,2019,Infrastructure Investment (Energy),IE.PPI.ENGY.CD,165200000.0,World Bank
COL,Colombia,Latin America,2019,Population,SP.POP.TOTL,49907985.0,World Bank
COL,Colombia,Latin America,2019,Unemployment Rate,LUR,10.9,IMF
COL,Colombia,Latin America,2020,Current Account Balance (% of GDP),BCA_NGDPD,-3.4,IMF
COL,Colombia,Latin America,2020,Education Expenditure (% of GDP),SE.XPD.TOTL.GD.ZS,5.26166009902954,World Bank
COL,Colombia,Latin America,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-7.1,IMF
COL,Colombia,Latin America,2020,GDP Growth Rate (Annual %),NGDP_RPCH,-7.2,IMF
COL,Colombia,Latin America,2020,GNI per Capita,NY.GNP.PCAP.CD,5850.0,World Bank
COL,Colombia,Latin America,2020,Government Debt (% of GDP),GGXWDG_NGDP,65.3,IMF
COL,Colombia,Latin America,2020,Inflation Rate (CPI),PCPIPCH,2.5,IMF
COL,Colombia,Latin America,2020,Infrastructure Investment (Energy),IE.PPI.ENGY.CD,205230000.0,World Bank
COL,Colombia,Latin America,2020,Population,SP.POP.TOTL,50629997.0,World Bank
COL,Colombia,Latin America,2020,Unemployment Rate,LUR,16.7,IMF
COL,Colombia,Latin America,2021,Current Account Balance (% of GDP),BCA_NGDPD,-5.6,IMF
COL,Colombia,Latin America,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-7.3,IMF
COL,Colombia,Latin America,2021,GDP Growth Rate (Annual %),NGDP_RPCH,10.8,IMF
COL,Colombia,Latin America,2021,GNI per Capita,NY.GNP.PCAP.CD,6310.0,World Bank
COL,Colombia,Latin America,2021,Government Debt (% of GDP),GGXWDG_NGDP,64.4,IMF
COL,Colombia,Latin America,2021,Inflation Rate (CPI),PCPIPCH,3.5,IMF
COL,Colombia,Latin America,2021,Infrastructure Investment (Energy),IE.PPI.ENGY.CD,24000000.0,World Bank
COL,Colombia,Latin America,2021,Population,SP.POP.TOTL,51188173.0,World Bank
COL,Colombia,Latin America,2021,Unemployment Rate,LUR,13.8,IMF
COL,Colombia,Latin America,2022,Current Account Balance (% of GDP),BCA_NGDPD,-6.0,IMF
COL,Colombia,Latin America,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,-6.3,IMF
COL,Colombia,Latin America,2022,GDP Growth Rate (Annual %),NGDP_RPCH,7.3,IMF
COL,Colombia,Latin America,2022,GNI per Capita,NY.GNP.PCAP.CD,6560.0,World Bank
COL,Colombia,Latin America,2022,Government Debt (% of GDP),GGXWDG_NGDP,61.3,IMF
COL,Colombia,Latin America,2022,Inflation Rate (CPI),PCPIPCH,10.2,IMF
COL,Colombia,Latin America,2022,Infrastructure Investment (Energy),IE.PPI.ENGY.CD,585560000.0,World Bank
COL,Colombia,Latin America,2022,Population,SP.POP.TOTL,51737944.0,World Bank
COL,Colombia,Latin America,2022,Unemployment Rate,LUR,11.2,IMF
COL,Colombia,Latin America,2023,Current Account Balance (% of GDP),BCA_NGDPD,-2.3,IMF
COL,Colombia,Latin America,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-2.9,IMF
COL,Colombia,Latin America,2023,GDP Growth Rate (Annual %),NGDP_RPCH,0.7,IMF
COL,Colombia,Latin America,2023,GNI per Capita,NY.GNP.PCAP.CD,6720.0,World Bank
COL,Colombia,Latin America,2023,Government Debt (% of GDP),GGXWDG_NGDP,55.5,IMF
COL,Colombia,Latin America,2023,Inflation Rate (CPI),PCPIPCH,11.7,IMF
COL,Colombia,Latin America,2023,Infrastructure Investment (Energy),IE.PPI.ENGY.CD,720900000.0,World Bank
COL,Colombia,Latin America,2023,Population,SP.POP.TOTL,52321152.0,World Bank
COL,Colombia,Latin America,2023,Unemployment Rate,LUR,10.2,IMF
COL,Colombia,Latin America,2024,Current Account Balance (% of GDP),BCA_NGDPD,-1.7,IMF
COL,Colombia,Latin America,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-6.2,IMF
COL,Colombia,Latin America,2024,GDP Growth Rate (Annual %),NGDP_RPCH,1.6,IMF
COL,Colombia,Latin America,2024,GNI per Capita,NY.GNP.PCAP.CD,7040.0,World Bank
COL,Colombia,Latin America,2024,Government Debt (% of GDP),GGXWDG_NGDP,61.2,IMF
COL,Colombia,Latin America,2024,Inflation Rate (CPI),PCPIPCH,6.6,IMF
COL,Colombia,Latin America,2024,Population,SP.POP.TOTL,52886363.0,World Bank
COL,Colombia,Latin America,2024,Unemployment Rate,LUR,10.1,IMF
EGY,Egypt,Africa,2018,Current Account Balance (% of GDP),BCA_NGDPD,-2.3,IMF
EGY,Egypt,Africa,2018,Fiscal Balance (% of GDP),GGXCNL_NGDP,-9.0,IMF
EGY,Egypt,Africa,2018,GDP Growth Rate (Annual %),NGDP_RPCH,5.3,IMF
EGY,Egypt,Africa,2018,GNI per Capita,NY.GNP.PCAP.CD,2710.0,World Bank
EGY,Egypt,Africa,2018,Government Debt (% of GDP),GGXWDG_NGDP,87.9,IMF
EGY,Egypt,Africa,2018,Inflation Rate (CPI),PCPIPCH,20.9,IMF
EGY,Egypt,Africa,2018,Population,SP.POP.TOTL,105682094.0,World Bank
EGY,Egypt,Africa,2018,Unemployment Rate,LUR,10.9,IMF
EGY,Egypt,Africa,2019,Current Account Balance (% of GDP),BCA_NGDPD,-3.4,IMF
EGY,Egypt,Africa,2019,Fiscal Balance (% of GDP),GGXCNL_NGDP,-7.6,IMF
EGY,Egypt,Africa,2019,GDP Growth Rate (Annual %),NGDP_RPCH,5.5,IMF
EGY,Egypt,Africa,2019,GNI per Capita,NY.GNP.PCAP.CD,2640.0,World Bank
EGY,Egypt,Africa,2019,Government Debt (% of GDP),GGXWDG_NGDP,80.1,IMF
EGY,Egypt,Africa,2019,Inflation Rate (CPI),PCPIPCH,13.9,IMF
EGY,Egypt,Africa,2019,Infrastructure Investment (Energy),IE.PPI.ENGY.CD,335000000.0,World Bank
EGY,Egypt,Africa,2019,Population,SP.POP.TOTL,107553158.0,World Bank
EGY,Egypt,Africa,2019,Unemployment Rate,LUR,8.6,IMF
EGY,Egypt,Africa,2020,Current Account Balance (% of GDP),BCA_NGDPD,-2.9,IMF
EGY,Egypt,Africa,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-7.5,IMF
EGY,Egypt,Africa,2020,GDP Growth Rate (Annual %),NGDP_RPCH,3.6,IMF
EGY,Egypt,Africa,2020,GNI per Capita,NY.GNP.PCAP.CD,2960.0,World Bank
EGY,Egypt,Africa,2020,Government Debt (% of GDP),GGXWDG_NGDP,86.2,IMF
EGY,Egypt,Africa,2020,Inflation Rate (CPI),PCPIPCH,5.7,IMF
EGY,Egypt,Africa,2020,Population,SP.POP.TOTL,109315124.0,World Bank
EGY,Egypt,Africa,2020,Unemployment Rate,LUR,8.3,IMF
EGY,Egypt,Africa,2021,Current Account Balance (% of GDP),BCA_NGDPD,-4.4,IMF
EGY,Egypt,Africa,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-7.0,IMF
EGY,Egypt,Africa,2021,GDP Growth Rate (Annual %),NGDP_RPCH,3.3,IMF
EGY,Egypt,Africa,2021,GNI per Capita,NY.GNP.PCAP.CD,3470.0,World Bank
EGY,Egypt,Africa,2021,Government Debt (% of GDP),GGXWDG_NGDP,89.9,IMF
EGY,Egypt,Africa,2021,Inflation Rate (CPI),PCPIPCH,4.5,IMF
EGY,Egypt,Africa,2021,Population,SP.POP.TOTL,110957008.0,World Bank
EGY,Egypt,Africa,2021,Unemployment Rate,LUR,7.3,IMF
EGY,Egypt,Africa,2022,Current Account Balance (% of GDP),BCA_NGDPD,-3.5,IMF
EGY,Egypt,Africa,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,-5.7,IMF
EGY,Egypt,Africa,2022,GDP Growth Rate (Annual %),NGDP_RPCH,6.7,IMF
EGY,Egypt,Africa,2022,GNI per Capita,NY.GNP.PCAP.CD,4040.0,World Bank
EGY,Egypt,Africa,2022,Government Debt (% of GDP),GGXWDG_NGDP,88.5,IMF
EGY,Egypt,Africa,2022,Inflation Rate (CPI),PCPIPCH,8.5,IMF
EGY,Egypt,Africa,2022,Infrastructure Investment (Energy),IE.PPI.ENGY.CD,1039000000.0,World Bank
EGY,Egypt,Africa,2022,Population,SP.POP.TOTL,112618250.0,World Bank
EGY,Egypt,Africa,2022,Unemployment Rate,LUR,7.3,IMF
EGY,Egypt,Africa,2023,Current Account Balance (% of GDP),BCA_NGDPD,-1.2,IMF
EGY,Egypt,Africa,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-5.8,IMF
EGY,Egypt,Africa,2023,GDP Growth Rate (Annual %),NGDP_RPCH,3.8,IMF
EGY,Egypt,Africa,2023,GNI per Capita,NY.GNP.PCAP.CD,3840.0,World Bank
EGY,Egypt,Africa,2023,Government Debt (% of GDP),GGXWDG_NGDP,95.9,IMF
EGY,Egypt,Africa,2023,Inflation Rate (CPI),PCPIPCH,24.4,IMF
EGY,Egypt,Africa,2023,Infrastructure Investment (Energy),IE.PPI.ENGY.CD,869400000.0,World Bank
EGY,Egypt,Africa,2023,Population,SP.POP.TOTL,114535772.0,World Bank
EGY,Egypt,Africa,2023,Unemployment Rate,LUR,7.2,IMF
EGY,Egypt,Africa,2024,Current Account Balance (% of GDP),BCA_NGDPD,-5.4,IMF
EGY,Egypt,Africa,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-7.1,IMF
EGY,Egypt,Africa,2024,GDP Growth Rate (Annual %),NGDP_RPCH,2.4,IMF
EGY,Egypt,Africa,2024,GNI per Capita,NY.GNP.PCAP.CD,3510.0,World Bank
EGY,Egypt,Africa,2024,Government Debt (% of GDP),GGXWDG_NGDP,90.9,IMF
EGY,Egypt,Africa,2024,Inflation Rate (CPI),PCPIPCH,33.3,IMF
EGY,Egypt,Africa,2024,Population,SP.POP.TOTL,116538258.0,World Bank
EGY,Egypt,Africa,2024,Unemployment Rate,LUR,7.4,IMF
ETH,Ethiopia,Africa,2018,Current Account Balance (% of GDP),BCA_NGDPD,-6.5,IMF
ETH,Ethiopia,Africa,2018,Education Expenditure (% of GDP),SE.XPD.TOTL.GD.ZS,5.22011189522399,World Bank
ETH,Ethiopia,Africa,2018,Fiscal Balance (% of GDP),GGXCNL_NGDP,-3.0,IMF
ETH,Ethiopia,Africa,2018,GDP Growth Rate (Annual %),NGDP_RPCH,7.7,IMF
ETH,Ethiopia,Africa,2018,GNI per Capita,NY.GNP.PCAP.CD,730.0,World Bank
ETH,Ethiopia,Africa,2018,Government Debt (% of GDP),GGXWDG_NGDP,58.4,IMF
ETH,Ethiopia,Africa,2018,Inflation Rate (CPI),PCPIPCH,13.8,IMF
ETH,Ethiopia,Africa,2018,Population,SP.POP.TOTL,112664152.0,World Bank
ETH,Ethiopia,Africa,2018,Railway Infrastructure,IS.RRS.TOTL.KM,754.0,World Bank
ETH,Ethiopia,Africa,2019,Current Account Balance (% of GDP),BCA_NGDPD,-5.3,IMF
ETH,Ethiopia,Africa,2019,Education Expenditure (% of GDP),SE.XPD.TOTL.GD.ZS,4.48086946127054,World Bank
ETH,Ethiopia,Africa,2019,Fiscal Balance (% of GDP),GGXCNL_NGDP,-2.5,IMF
ETH,Ethiopia,Africa,2019,GDP Growth Rate (Annual %),NGDP_RPCH,9.0,IMF
ETH,Ethiopia,Africa,2019,GNI per Capita,NY.GNP.PCAP.CD,790.0,World Bank
ETH,Ethiopia,Africa,2019,Government Debt (% of GDP),GGXWDG_NGDP,54.7,IMF
ETH,Ethiopia,Africa,2019,Inflation Rate (CPI),PCPIPCH,15.8,IMF
ETH,Ethiopia,Africa,2019,Population,SP.POP.TOTL,115737383.0,World Bank
ETH,Ethiopia,Africa,2020,Current Account Balance (% of GDP),BCA_NGDPD,-4.6,IMF
ETH,Ethiopia,Africa,2020,Education Expenditure (% of GDP),SE.XPD.TOTL.GD.ZS,4.0905654220699,World Bank
ETH,Ethiopia,Africa,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-2.8,IMF
ETH,Ethiopia,Africa,2020,GDP Growth Rate (Annual %),NGDP_RPCH,6.1,IMF
ETH,Ethiopia,Africa,2020,GNI per Capita,NY.GNP.PCAP.CD,820.0,World Bank
ETH,Ethiopia,Africa,2020,Government Debt (% of GDP),GGXWDG_NGDP,53.7,IMF
ETH,Ethiopia,Africa,2020,Inflation Rate (CPI),PCPIPCH,20.4,IMF
ETH,Ethiopia,Africa,2020,Population,SP.POP.TOTL,118917671.0,World Bank
ETH,Ethiopia,Africa,2021,Current Account Balance (% of GDP),BCA_NGDPD,-3.2,IMF
ETH,Ethiopia,Africa,2021,Education Expenditure (% of GDP),SE.XPD.TOTL.GD.ZS,4.06524874309096,World Bank
ETH,Ethiopia,Africa,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-2.8,IMF
ETH,Ethiopia,Africa,2021,GDP Growth Rate (Annual %),NGDP_RPCH,6.3,IMF
ETH,Ethiopia,Africa,2021,GNI per Capita,NY.GNP.PCAP.CD,880.0,World Bank
ETH,Ethiopia,Africa,2021,Government Debt (% of GDP),GGXWDG_NGDP,53.8,IMF
ETH,Ethiopia,Africa,2021,Inflation Rate (CPI),PCPIPCH,26.8,IMF
ETH,Ethiopia,Africa,2021,Infrastructure Investment (Energy),IE.PPI.ENGY.CD,271000000.0,World Bank
ETH,Ethiopia,Africa,2021,Population,SP.POP.TOTL,122138588.0,World Bank
ETH,Ethiopia,Africa,2022,Current Account Balance (% of GDP),BCA_NGDPD,-4.3,IMF
ETH,Ethiopia,Africa,2022,Education Expenditure (% of GDP),SE.XPD.TOTL.GD.ZS,3.73649512188829,World Bank
ETH,Ethiopia,Africa,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,-4.2,IMF
ETH,Ethiopia,Africa,2022,GDP Growth Rate (Annual %),NGDP_RPCH,6.4,IMF
ETH,Ethiopia,Africa,2022,GNI per Capita,NY.GNP.PCAP.CD,960.0,World Bank
ETH,Ethiopia,Africa,2022,Government Debt (% of GDP),GGXWDG_NGDP,46.9,IMF
ETH,Ethiopia,Africa,2022,Inflation Rate (CPI),PCPIPCH,33.9,IMF
ETH,Ethiopia,Africa,2022,Population,SP.POP.TOTL,125384287.0,World Bank
ETH,Ethiopia,Africa,2023,Current Account Balance (% of GDP),BCA_NGDPD,-2.9,IMF
ETH,Ethiopia,Africa,2023,Education Expenditure (% of GDP),SE.XPD.TOTL.GD.ZS,2.9272447768927,World Bank
ETH,Ethiopia,Africa,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-2.6,IMF
ETH,Ethiopia,Africa,2023,GDP Growth Rate (Annual %),NGDP_RPCH,7.2,IMF
ETH,Ethiopia,Africa,2023,GNI per Capita,NY.GNP.PCAP.CD,1030.0,World Bank
ETH,Ethiopia,Africa,2023,Government Debt (% of GDP),GGXWDG_NGDP,38.7,IMF
ETH,Ethiopia,Africa,2023,Inflation Rate (CPI),PCPIPCH,30.2,IMF
ETH,Ethiopia,Africa,2023,Population,SP.POP.TOTL,128691692.0,World Bank
ETH,Ethiopia,Africa,2024,Current Account Balance (% of GDP),BCA_NGDPD,-4.2,IMF
ETH,Ethiopia,Africa,2024,Education Expenditure (% of GDP),SE.XPD.TOTL.GD.ZS,2.2978069565991,World Bank
ETH,Ethiopia,Africa,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-2.0,IMF
ETH,Ethiopia,Africa,2024,GDP Growth Rate (Annual %),NGDP_RPCH,8.1,IMF
ETH,Ethiopia,Africa,2024,GNI per Capita,NY.GNP.PCAP.CD,1100.0,World Bank
ETH,Ethiopia,Africa,2024,Government Debt (% of GDP),GGXWDG_NGDP,32.7,IMF
ETH,Ethiopia,Africa,2024,Inflation Rate (CPI),PCPIPCH,21.0,IMF
ETH,Ethiopia,Africa,2024,Population,SP.POP.TOTL,132059767.0,World Bank
GHA,Ghana,Africa,2018,Current Account Balance (% of GDP),BCA_NGDPD,-3.0,IMF
GHA,Ghana,Africa,2018,Education Expenditure (% of GDP),SE.XPD.TOTL.GD.ZS,3.8861300945282,World Bank
GHA,Ghana,Africa,2018,Fiscal Balance (% of GDP),GGXCNL_NGDP,-6.8,IMF
GHA,Ghana,Africa,2018,GDP Growth Rate (Annual %),NGDP_RPCH,6.2,IMF
GHA,Ghana,Africa,2018,GNI per Capita,NY.GNP.PCAP.CD,2060.0,World Bank
GHA,Ghana,Africa,2018,Government Debt (% of GDP),GGXWDG_NGDP,62.0,IMF
GHA,Ghana,Africa,2018,Inflation Rate (CPI),PCPIPCH,9.8,IMF
GHA,Ghana,Africa,2018,Population,SP.POP.TOTL,30637585.0,World Bank
GHA,Ghana,Africa,2019,Current Account Balance (% of GDP),BCA_NGDPD,-2.2,IMF
GHA,Ghana,Africa,2019,Education Expenditure (% of GDP),SE.XPD.TOTL.GD.ZS,3.15307114842573,World Bank
GHA,Ghana,Africa,2019,Fiscal Balance (% of GDP),GGXCNL_NGDP,-7.5,IMF
GHA,Ghana,Africa,2019,GDP Growth Rate (Annual %),NGDP_RPCH,6.5,IMF
GHA,Ghana,Africa,2019,GNI per Capita,NY.GNP.PCAP.CD,2170.0,World Bank
GHA,Ghana,Africa,2019,Government Debt (% of GDP),GGXWDG_NGDP,62.9,IMF
GHA,Ghana,Africa,2019,Inflation Rate (CPI),PCPIPCH,7.2,IMF
GHA,Ghana,Africa,2019,Infrastructure Investment (Energy),IE.PPI.ENGY.CD,1533000000.0,World Bank
GHA,Ghana,Africa,2019,Population,SP.POP.TOTL,31258945.0,World Bank
GHA,Ghana,Africa,2020,Current Account Balance (% of GDP),BCA_NGDPD,-2.5,IMF
GHA,Ghana,Africa,2020,Education Expenditure (% of GDP),SE.XPD.TOTL.GD.ZS,3.40915991351725,World Bank
GHA,Ghana,Africa,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-17.4,IMF
GHA,Ghana,Africa,2020,GDP Growth Rate (Annual %),NGDP_RPCH,0.5,IMF
GHA,Ghana,Africa,2020,GNI per Capita,NY.GNP.PCAP.CD,2250.0,World Bank
GHA,Ghana,Africa,2020,Government Debt (% of GDP),GGXWDG_NGDP,79.1,IMF
GHA,Ghana,Africa,2020,Inflation Rate (CPI),PCPIPCH,9.9,IMF
GHA,Ghana,Africa,2020,Population,SP.POP.TOTL,31887809.0,World Bank
GHA,Ghana,Africa,2021,Current Account Balance (% of GDP),BCA_NGDPD,-2.7,IMF
GHA,Ghana,Africa,2021,Education Expenditure (% of GDP),SE.XPD.TOTL.GD.ZS,3.4005042684722,World Bank
GHA,Ghana,Africa,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-12.0,IMF
GHA,Ghana,Africa,2021,GDP Growth Rate (Annual %),NGDP_RPCH,5.1,IMF
GHA,Ghana,Africa,2021,GNI per Capita,NY.GNP.PCAP.CD,2300.0,World Bank
GHA,Ghana,Africa,2021,Government Debt (% of GDP),GGXWDG_NGDP,86.9,IMF
GHA,Ghana,Africa,2021,Inflation Rate (CPI),PCPIPCH,10.0,IMF
GHA,Ghana,Africa,2021,Population,SP.POP.TOTL,32518665.0,World Bank
GHA,Ghana,Africa,2022,Current Account Balance (% of GDP),BCA_NGDPD,-2.3,IMF
GHA,Ghana,Africa,2022,Education Expenditure (% of GDP),SE.XPD.TOTL.GD.ZS,2.90963831638452,World Bank
GHA,Ghana,Africa,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,-11.8,IMF
GHA,Ghana,Africa,2022,GDP Growth Rate (Annual %),NGDP_RPCH,3.8,IMF
GHA,Ghana,Africa,2022,GNI per Capita,NY.GNP.PCAP.CD,2400.0,World Bank
GHA,Ghana,Africa,2022,Government Debt (% of GDP),GGXWDG_NGDP,92.7,IMF
GHA,Ghana,Africa,2022,Inflation Rate (CPI),PCPIPCH,31.9,IMF
GHA,Ghana,Africa,2022,Population,SP.POP.TOTL,33149152.0,World Bank
GHA,Ghana,Africa,2023,Current Account Balance (% of GDP),BCA_NGDPD,-1.6,IMF
GHA,Ghana,Africa,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-3.4,IMF
GHA,Ghana,Africa,2023,GDP Growth Rate (Annual %),NGDP_RPCH,3.1,IMF
GHA,Ghana,Africa,2023,GNI per Capita,NY.GNP.PCAP.CD,2280.0,World Bank
GHA,Ghana,Africa,2023,Government Debt (% of GDP),GGXWDG_NGDP,79.1,IMF
GHA,Ghana,Africa,2023,Inflation Rate (CPI),PCPIPCH,39.2,IMF
GHA,Ghana,Africa,2023,Population,SP.POP.TOTL,33787914.0,World Bank
GHA,Ghana,Africa,2024,Current Account Balance (% of GDP),BCA_NGDPD,1.1,IMF
GHA,Ghana,Africa,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-7.3,IMF
GHA,Ghana,Africa,2024,GDP Growth Rate (Annual %),NGDP_RPCH,5.7,IMF
GHA,Ghana,Africa,2024,GNI per Capita,NY.GNP.PCAP.CD,2310.0,World Bank
GHA,Ghana,Africa,2024,Government Debt (% of GDP),GGXWDG_NGDP,70.3,IMF
GHA,Ghana,Africa,2024,Inflation Rate (CPI),PCPIPCH,22.9,IMF
GHA,Ghana,Africa,2024,Population,SP.POP.TOTL,34427414.0,World Bank
IND,India,Asia,2018,Current Account Balance (% of GDP),BCA_NGDPD,-2.1,IMF
IND,India,Asia,2018,Education Expenditure (% of GDP),SE.XPD.TOTL.GD.ZS,4.36373996734619,World Bank
IND,India,Asia,2018,Fiscal Balance (% of GDP),GGXCNL_NGDP,-6.3,IMF
IND,India,Asia,2018,GDP Growth Rate (Annual %),NGDP_RPCH,6.5,IMF
IND,India,Asia,2018,GNI per Capita,NY.GNP.PCAP.CD,1970.0,World Bank
IND,India,Asia,2018,Government Debt (% of GDP),GGXWDG_NGDP,70.4,IMF
IND,India,Asia,2018,Inflation Rate (CPI),PCPIPCH,3.4,IMF
IND,India,Asia,2018,Infrastructure Investment (Energy),IE.PPI.ENGY.CD,1639510000.0,World Bank
IND,India,Asia,2018,Population,SP.POP.TOTL,1374659064.0,World Bank
IND,India,Asia,2018,Railway Infrastructure,IS.RRS.TOTL.KM,69249.0,World Bank
IND,India,Asia,2018,Unemployment Rate,LUR,8.9,IMF
IND,India,Asia,2019,Current Account Balance (% of GDP),BCA_NGDPD,-0.9,IMF
IND,India,Asia,2019,Education Expenditure (% of GDP),SE.XPD.TOTL.GD.ZS,3.89732003211975,World Bank
IND,India,Asia,2019,Fiscal Balance (% of GDP),GGXCNL_NGDP,-7.7,IMF
IND,India,Asia,2019,GDP Growth Rate (Annual %),NGDP_RPCH,3.9,IMF
IND,India,Asia,2019,GNI per Capita,NY.GNP.PCAP.CD,2070.0,World Bank
IND,India,Asia,2019,Government Debt (% of GDP),GGXWDG_NGDP,75.1,IMF
IND,India,Asia,2019,Inflation Rate (CPI),PCPIPCH,4.8,IMF
IND,India,Asia,2019,Infrastructure Investment (Energy),IE.PPI.ENGY.CD,856350000.0,World Bank
IND,India,Asia,2019,Population,SP.POP.TOTL,1389030312.0,World Bank
IND,India,Asia,2019,Railway Infrastructure,IS.RRS.TOTL.KM,67414.07,World Bank
IND,India,Asia,2019,Unemployment Rate,LUR,7.5,IMF
IND,India,Asia,2020,Current Account Balance (% of GDP),BCA_NGDPD,0.9,IMF
IND,India,Asia,2020,Education Expenditure (% of GDP),SE.XPD.TOTL.GD.ZS,4.29335021972656,World Bank
IND,India,Asia,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-12.9,IMF
IND,India,Asia,2020,GDP Growth Rate (Annual %),NGDP_RPCH,-5.8,IMF
IND,India,Asia,2020,GNI per Capita,NY.GNP.PCAP.CD,1900.0,World Bank
IND,India,Asia,2020,Government Debt (% of GDP),GGXWDG_NGDP,88.4,IMF
IND,India,Asia,2020,Inflation Rate (CPI),PCPIPCH,6.2,IMF
IND,India,Asia,2020,Infrastructure Investment (Energy),IE.PPI.ENGY.CD,3303310000.0,World Bank
IND,India,Asia,2020,Population,SP.POP.TOTL,1402617695.0,World Bank
IND,India,Asia,2020,Railway Infrastructure,IS.RRS.TOTL.KM,67955.63,World Bank
IND,India,Asia,2020,Unemployment Rate,LUR,8.7,IMF
IND,India,Asia,2021,Current Account Balance (% of GDP),BCA_NGDPD,-1.2,IMF
IND,India,Asia,2021,Education Expenditure (% of GDP),SE.XPD.TOTL.GD.ZS,4.62949991226196,World Bank
IND,India,Asia,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-9.4,IMF
IND,India,Asia,2021,GDP Growth Rate (Annual %),NGDP_RPCH,9.7,IMF
IND,India,Asia,2021,GNI per Capita,NY.GNP.PCAP.CD,2170.0,World Bank
IND,India,Asia,2021,Government Debt (% of GDP),GGXWDG_NGDP,83.5,IMF
IND,India,Asia,2021,Inflation Rate (CPI),PCPIPCH,5.5,IMF
IND,India,Asia,2021,Infrastructure Investment (Energy),IE.PPI.ENGY.CD,1621240000.0,World Bank
IND,India,Asia,2021,Population,SP.POP.TOTL,1414203896.0,World Bank
IND,India,Asia,2021,Railway Infrastructure,IS.RRS.TOTL.KM,68102.73,World Bank
IND,India,Asia,2021,Unemployment Rate,LUR,7.4,IMF
IND,India,Asia,2022,Current Account Balance (% of GDP),BCA_NGDPD,-2.0,IMF
IND,India,Asia,2022,Education Expenditure (% of GDP),SE.XPD.TOTL.GD.ZS,4.09865814174589,World Bank
IND,India,Asia,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,-9.0,IMF
IND,India,Asia,2022,GDP Growth Rate (Annual %),NGDP_RPCH,7.6,IMF
IND,India,Asia,2022,GNI per Capita,NY.GNP.PCAP.CD,2390.0,World Bank
IND,India,Asia,2022,Government Debt (% of GDP),GGXWDG_NGDP,82.2,IMF
IND,India,Asia,2022,Inflation Rate (CPI),PCPIPCH,6.7,IMF
IND,India,Asia,2022,Infrastructure Investment (Energy),IE.PPI.ENGY.CD,2469730000.0,World Bank
IND,India,Asia,2022,Population,SP.POP.TOTL,1425423212.0,World Bank
IND,India,Asia,2022,Unemployment Rate,LUR,5.3,IMF
IND,India,Asia,2023,Current Account Balance (% of GDP),BCA_NGDPD,-0.7,IMF
IND,India,Asia,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-7.4,IMF
IND,India,Asia,2023,GDP Growth Rate (Annual %),NGDP_RPCH,9.2,IMF
IND,India,Asia,2023,GNI per Capita,NY.GNP.PCAP.CD,2580.0,World Bank
IND,India,Asia,2023,Government Debt (% of GDP),GGXWDG_NGDP,80.7,IMF
IND,India,Asia,2023,Inflation Rate (CPI),PCPIPCH,5.4,IMF
IND,India,Asia,2023,Infrastructure Investment (Energy),IE.PPI.ENGY.CD,4467300000.0,World Bank
IND,India,Asia,2023,Population,SP.POP.TOTL,1438069596.0,World Bank
IND,India,Asia,2023,Unemployment Rate,LUR,4.9,IMF
IND,India,Asia,2024,Current Account Balance (% of GDP),BCA_NGDPD,-0.6,IMF
IND,India,Asia,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-7.9,IMF
IND,India,Asia,2024,GDP Growth Rate (Annual %),NGDP_RPCH,6.5,IMF
IND,India,Asia,2024,GNI per Capita,NY.GNP.PCAP.CD,2650.0,World Bank
IND,India,Asia,2024,Government Debt (% of GDP),GGXWDG_NGDP,81.6,IMF
IND,India,Asia,2024,Inflation Rate (CPI),PCPIPCH,4.6,IMF
IND,India,Asia,2024,Population,SP.POP.TOTL,1450935791.0,World Bank
IND,India,Asia,2024,Unemployment Rate,LUR,4.9,IMF
IDN,Indonesia,Asia,2018,Current Account Balance (% of GDP),BCA_NGDPD,-2.9,IMF
IDN,Indonesia,Asia,2018,Education Expenditure (% of GDP),SE.XPD.TOTL.GD.ZS,0.994436460846179,World Bank
