Country_Code,Country,Region,Year,Indicator_Name,Indicator_Code,Value,Source
GHA,Ghana,Africa,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-17.4,IMF
GHA,Ghana,Africa,2020,GDP Growth Rate (Annual %),NGDP_RPCH,0.5,IMF
GHA,Ghana,Africa,2020,Government Debt (% of GDP),GGXWDG_NGDP,79.1,IMF
GHA,Ghana,Africa,2020,Inflation Rate (CPI),PCPIPCH,9.9,IMF
GHA,Ghana,Africa,2021,Current Account Balance (% of GDP),BCA_NGDPD,-2.7,IMF
GHA,Ghana,Africa,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-12.0,IMF
GHA,Ghana,Africa,2021,GDP Growth Rate (Annual %),NGDP_RPCH,5.1,IMF
GHA,Ghana,Africa,2021,Government Debt (% of GDP),GGXWDG_NGDP,86.9,IMF
GHA,Ghana,Africa,2021,Inflation Rate (CPI),PCPIPCH,10.0,IMF
GHA,Ghana,Africa,2022,Current Account Balance (% of GDP),BCA_NGDPD,-2.3,IMF
GHA,Ghana,Africa,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,-11.8,IMF
GHA,Ghana,Africa,2022,GDP Growth Rate (Annual %),NGDP_RPCH,3.8,IMF
GHA,Ghana,Africa,2022,Government Debt (% of GDP),GGXWDG_NGDP,92.7,IMF
GHA,Ghana,Africa,2022,Inflation Rate (CPI),PCPIPCH,31.9,IMF
GHA,Ghana,Africa,2023,Current Account Balance (% of GDP),BCA_NGDPD,-1.6,IMF
GHA,Ghana,Africa,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-3.4,IMF
GHA,Ghana,Africa,2023,GDP Growth Rate (Annual %),NGDP_RPCH,3.1,IMF
GHA,Ghana,Africa,2023,Government Debt (% of GDP),GGXWDG_NGDP,79.1,IMF
GHA,Ghana,Africa,2023,Inflation Rate (CPI),PCPIPCH,39.2,IMF
GHA,Ghana,Africa,2024,Current Account Balance (% of GDP),BCA_NGDPD,1.1,IMF
GHA,Ghana,Africa,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-7.3,IMF
GHA,Ghana,Africa,2024,GDP Growth Rate (Annual %),NGDP_RPCH,5.7,IMF
GHA,Ghana,Africa,2024,Government Debt (% of GDP),GGXWDG_NGDP,70.3,IMF
GHA,Ghana,Africa,2024,Inflation Rate (CPI),PCPIPCH,22.9,IMF
IND,India,Asia,2018,Current Account Balance (% of GDP),BCA_NGDPD,-2.1,IMF
IND,India,Asia,2018,Fiscal Balance (% of GDP),GGXCNL_NGDP,-6.3,IMF
IND,India,Asia,2018,GDP Growth Rate (Annual %),NGDP_RPCH,6.5,IMF
IND,India,Asia,2018,Government Debt (% of GDP),GGXWDG_NGDP,70.4,IMF
IND,India,Asia,2018,Inflation Rate (CPI),PCPIPCH,3.4,IMF
IND,India,Asia,2018,Unemployment Rate,LUR,8.9,IMF
IND,India,Asia,2019,Current Account Balance (% of GDP),BCA_NGDPD,-0.9,IMF
IND,India,Asia,2019,Fiscal Balance (% of GDP),GGXCNL_NGDP,-7.7,IMF
IND,India,Asia,2019,GDP Growth Rate (Annual %),NGDP_RPCH,3.9,IMF
IND,India,Asia,2019,Government Debt (% of GDP),GGXWDG_NGDP,75.1,IMF
IND,India,Asia,2019,Inflation Rate (CPI),PCPIPCH,4.8,IMF
IND,India,Asia,2019,Unemployment Rate,LUR,7.5,IMF
IND,India,Asia,2020,Current Account Balance (% of GDP),BCA_NGDPD,0.9,IMF
IND,India,Asia,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-12.9,IMF
IND,India,Asia,2020,GDP Growth Rate (Annual %),NGDP_RPCH,-5.8,IMF
IND,India,Asia,2020,Government Debt (% of GDP),GGXWDG_NGDP,88.4,IMF
IND,India,Asia,2020,Inflation Rate (CPI),PCPIPCH,6.2,IMF
IND,India,Asia,2020,Unemployment Rate,LUR,8.7,IMF
IND,India,Asia,2021,Current Account Balance (% of GDP),BCA_NGDPD,-1.2,IMF
IND,India,Asia,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-9.4,IMF
IND,India,Asia,2021,GDP Growth Rate (Annual %),NGDP_RPCH,9.7,IMF
IND,India,Asia,2021,Government Debt (% of GDP),GGXWDG_NGDP,83.5,IMF
IND,India,Asia,2021,Inflation Rate (CPI),PCPIPCH,5.5,IMF
IND,India,Asia,2021,Unemployment Rate,LUR,7.4,IMF
IND,India,Asia,2022,Current Account Balance (% of GDP),BCA_NGDPD,-2.0,IMF
IND,India,Asia,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,-9.0,IMF
IND,India,Asia,2022,GDP Growth Rate (Annual %),NGDP_RPCH,7.6,IMF
IND,India,Asia,2022,Government Debt (% of GDP),GGXWDG_NGDP,82.2,IMF
IND,India,Asia,2022,Inflation Rate (CPI),PCPIPCH,6.7,IMF
IND,India,Asia,2022,Unemployment Rate,LUR,5.3,IMF
IND,India,Asia,2023,Current Account Balance (% of GDP),BCA_NGDPD,-0.7,IMF
IND,India,Asia,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-7.4,IMF
IND,India,Asia,2023,GDP Growth Rate (Annual %),NGDP_RPCH,9.2,IMF
IND,India,Asia,2023,Government Debt (% of GDP),GGXWDG_NGDP,80.7,IMF
IND,India,Asia,2023,Inflation Rate (CPI),PCPIPCH,5.4,IMF
IND,India,Asia,2023,Unemployment Rate,LUR,4.9,IMF
IND,India,Asia,2024,Current Account Balance (% of GDP),BCA_NGDPD,-0.6,IMF
IND,India,Asia,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-7.9,IMF
IND,India,Asia,2024,GDP Growth Rate (Annual %),NGDP_RPCH,6.5,IMF
IND,India,Asia,2024,Government Debt (% of GDP),GGXWDG_NGDP,81.6,IMF
IND,India,Asia,2024,Inflation Rate (CPI),PCPIPCH,4.6,IMF
IND,India,Asia,2024,Unemployment Rate,LUR,4.9,IMF
IDN,Indonesia,Asia,2018,Current Account Balance (% of GDP),BCA_NGDPD,-2.9,IMF
IDN,Indonesia,Asia,2018,Fiscal Balance (% of GDP),GGXCNL_NGDP,-1.7,IMF
IDN,Indonesia,Asia,2018,GDP Growth Rate (Annual %),NGDP_RPCH,5.2,IMF
IDN,Indonesia,Asia,2018,Government Debt (% of GDP),GGXWDG_NGDP,30.4,IMF
IDN,Indonesia,Asia,2018,Inflation Rate (CPI),PCPIPCH,3.3,IMF
IDN,Indonesia,Asia,2018,Unemployment Rate,LUR,5.3,IMF
IDN,Indonesia,Asia,2019,Current Account Balance (% of GDP),BCA_NGDPD,-2.7,IMF
IDN,Indonesia,Asia,2019,Fiscal Balance (% of GDP),GGXCNL_NGDP,-2.1,IMF
IDN,Indonesia,Asia,2019,GDP Growth Rate (Annual %),NGDP_RPCH,5.0,IMF
IDN,Indonesia,Asia,2019,Government Debt (% of GDP),GGXWDG_NGDP,30.6,IMF
IDN,Indonesia,Asia,2019,Inflation Rate (CPI),PCPIPCH,2.8,IMF
IDN,Indonesia,Asia,2019,Unemployment Rate,LUR,5.3,IMF
IDN,Indonesia,Asia,2020,Current Account Balance (% of GDP),BCA_NGDPD,-0.4,IMF
IDN,Indonesia,Asia,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-6.1,IMF
IDN,Indonesia,Asia,2020,GDP Growth Rate (Annual %),NGDP_RPCH,-2.1,IMF
IDN,Indonesia,Asia,2020,Government Debt (% of GDP),GGXWDG_NGDP,39.7,IMF
IDN,Indonesia,Asia,2020,Inflation Rate (CPI),PCPIPCH,2.0,IMF
IDN,Indonesia,Asia,2020,Unemployment Rate,LUR,7.1,IMF
IDN,Indonesia,Asia,2021,Current Account Balance (% of GDP),BCA_NGDPD,0.3,IMF
IDN,Indonesia,Asia,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-4.4,IMF
IDN,Indonesia,Asia,2021,GDP Growth Rate (Annual %),NGDP_RPCH,3.7,IMF
IDN,Indonesia,Asia,2021,Government Debt (% of GDP),GGXWDG_NGDP,41.1,IMF
IDN,Indonesia,Asia,2021,Inflation Rate (CPI),PCPIPCH,1.6,IMF
IDN,Indonesia,Asia,2021,Unemployment Rate,LUR,6.5,IMF
IDN,Indonesia,Asia,2022,Current Account Balance (% of GDP),BCA_NGDPD,1.0,IMF
IDN,Indonesia,Asia,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,-2.3,IMF
IDN,Indonesia,Asia,2022,GDP Growth Rate (Annual %),NGDP_RPCH,5.3,IMF
IDN,Indonesia,Asia,2022,Government Debt (% of GDP),GGXWDG_NGDP,40.1,IMF
IDN,Indonesia,Asia,2022,Inflation Rate (CPI),PCPIPCH,4.1,IMF
IDN,Indonesia,Asia,2022,Unemployment Rate,LUR,5.9,IMF
IDN,Indonesia,Asia,2023,Current Account Balance (% of GDP),BCA_NGDPD,-0.1,IMF
IDN,Indonesia,Asia,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-1.6,IMF
IDN,Indonesia,Asia,2023,GDP Growth Rate (Annual %),NGDP_RPCH,5.0,IMF
IDN,Indonesia,Asia,2023,Government Debt (% of GDP),GGXWDG_NGDP,39.6,IMF
IDN,Indonesia,Asia,2023,Inflation Rate (CPI),PCPIPCH,3.7,IMF
IDN,Indonesia,Asia,2023,Unemployment Rate,LUR,5.3,IMF
IDN,Indonesia,Asia,2024,Current Account Balance (% of GDP),BCA_NGDPD,-0.6,IMF
IDN,Indonesia,Asia,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-2.3,IMF
IDN,Indonesia,Asia,2024,GDP Growth Rate (Annual %),NGDP_RPCH,5.0,IMF
IDN,Indonesia,Asia,2024,Government Debt (% of GDP),GGXWDG_NGDP,40.2,IMF
IDN,Indonesia,Asia,2024,Inflation Rate (CPI),PCPIPCH,2.3,IMF
IDN,Indonesia,Asia,2024,Unemployment Rate,LUR,4.9,IMF
JOR,Jordan,Middle East,2018,Current Account Balance (% of GDP),BCA_NGDPD,-6.8,IMF
JOR,Jordan,Middle East,2018,Fiscal Balance (% of GDP),GGXCNL_NGDP,-5.8,IMF
JOR,Jordan,Middle East,2018,GDP Growth Rate (Annual %),NGDP_RPCH,1.9,IMF
JOR,Jordan,Middle East,2018,Government Debt (% of GDP),GGXWDG_NGDP,87.4,IMF
JOR,Jordan,Middle East,2018,Inflation Rate (CPI),PCPIPCH,4.5,IMF
JOR,Jordan,Middle East,2018,Unemployment Rate,LUR,18.6,IMF
JOR,Jordan,Middle East,2019,Current Account Balance (% of GDP),BCA_NGDPD,-1.7,IMF
JOR,Jordan,Middle East,2019,Fiscal Balance (% of GDP),GGXCNL_NGDP,-7.2,IMF
JOR,Jordan,Middle East,2019,GDP Growth Rate (Annual %),NGDP_RPCH,1.8,IMF
JOR,Jordan,Middle East,2019,Government Debt (% of GDP),GGXWDG_NGDP,92.9,IMF
JOR,Jordan,Middle East,2019,Inflation Rate (CPI),PCPIPCH,0.8,IMF
JOR,Jordan,Middle East,2019,Unemployment Rate,LUR,19.1,IMF
JOR,Jordan,Middle East,2020,Current Account Balance (% of GDP),BCA_NGDPD,-5.7,IMF
JOR,Jordan,Middle East,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-10.1,IMF
JOR,Jordan,Middle East,2020,GDP Growth Rate (Annual %),NGDP_RPCH,-1.1,IMF
JOR,Jordan,Middle East,2020,Government Debt (% of GDP),GGXWDG_NGDP,104.5,IMF
JOR,Jordan,Middle East,2020,Inflation Rate (CPI),PCPIPCH,0.3,IMF
JOR,Jordan,Middle East,2020,Unemployment Rate,LUR,22.7,IMF
JOR,Jordan,Middle East,2021,Current Account Balance (% of GDP),BCA_NGDPD,-8.0,IMF
JOR,Jordan,Middle East,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-8.5,IMF
JOR,Jordan,Middle East,2021,GDP Growth Rate (Annual %),NGDP_RPCH,3.7,IMF
JOR,Jordan,Middle East,2021,Government Debt (% of GDP),GGXWDG_NGDP,87.6,IMF
JOR,Jordan,Middle East,2021,Inflation Rate (CPI),PCPIPCH,1.3,IMF
JOR,Jordan,Middle East,2021,Unemployment Rate,LUR,24.1,IMF
JOR,Jordan,Middle East,2022,Current Account Balance (% of GDP),BCA_NGDPD,-8.1,IMF
JOR,Jordan,Middle East,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,-6.8,IMF
JOR,Jordan,Middle East,2022,GDP Growth Rate (Annual %),NGDP_RPCH,2.6,IMF
JOR,Jordan,Middle East,2022,Government Debt (% of GDP),GGXWDG_NGDP,88.6,IMF
JOR,Jordan,Middle East,2022,Inflation Rate (CPI),PCPIPCH,4.2,IMF
JOR,Jordan,Middle East,2022,Unemployment Rate,LUR,22.9,IMF
JOR,Jordan,Middle East,2023,Current Account Balance (% of GDP),BCA_NGDPD,-3.6,IMF
JOR,Jordan,Middle East,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-6.9,IMF
JOR,Jordan,Middle East,2023,GDP Growth Rate (Annual %),NGDP_RPCH,2.9,IMF
JOR,Jordan,Middle East,2023,Government Debt (% of GDP),GGXWDG_NGDP,89.0,IMF
JOR,Jordan,Middle East,2023,Inflation Rate (CPI),PCPIPCH,2.1,IMF
JOR,Jordan,Middle East,2023,Unemployment Rate,LUR,22.0,IMF
JOR,Jordan,Middle East,2024,Current Account Balance (% of GDP),BCA_NGDPD,-5.9,IMF
JOR,Jordan,Middle East,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-7.3,IMF
JOR,Jordan,Middle East,2024,GDP Growth Rate (Annual %),NGDP_RPCH,2.5,IMF
JOR,Jordan,Middle East,2024,Government Debt (% of GDP),GGXWDG_NGDP,90.2,IMF
JOR,Jordan,Middle East,2024,Inflation Rate (CPI),PCPIPCH,1.6,IMF
KEN,Kenya,Africa,2018,Current Account Balance (% of GDP),BCA_NGDPD,-4.0,IMF
KEN,Kenya,Africa,2018,Fiscal Balance (% of GDP),GGXCNL_NGDP,-6.9,IMF
KEN,Kenya,Africa,2018,GDP Growth Rate (Annual %),NGDP_RPCH,5.7,IMF
KEN,Kenya,Africa,2018,Government Debt (% of GDP),GGXWDG_NGDP,56.4,IMF
KEN,Kenya,Africa,2018,Inflation Rate (CPI),PCPIPCH,4.7,IMF
KEN,Kenya,Africa,2019,Current Account Balance (% of GDP),BCA_NGDPD,-2.2,IMF
KEN,Kenya,Africa,2019,Fiscal Balance (% of GDP),GGXCNL_NGDP,-7.4,IMF
KEN,Kenya,Africa,2019,GDP Growth Rate (Annual %),NGDP_RPCH,5.1,IMF
KEN,Kenya,Africa,2019,Government Debt (% of GDP),GGXWDG_NGDP,59.1,IMF
KEN,Kenya,Africa,2019,Inflation Rate (CPI),PCPIPCH,5.2,IMF
KEN,Kenya,Africa,2020,Current Account Balance (% of GDP),BCA_NGDPD,-3.7,IMF
KEN,Kenya,Africa,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-8.1,IMF
KEN,Kenya,Africa,2020,GDP Growth Rate (Annual %),NGDP_RPCH,-0.3,IMF
KEN,Kenya,Africa,2020,Government Debt (% of GDP),GGXWDG_NGDP,68.0,IMF
KEN,Kenya,Africa,2020,Inflation Rate (CPI),PCPIPCH,5.3,IMF
KEN,Kenya,Africa,2021,Current Account Balance (% of GDP),BCA_NGDPD,-5.1,IMF
KEN,Kenya,Africa,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-7.2,IMF
KEN,Kenya,Africa,2021,GDP Growth Rate (Annual %),NGDP_RPCH,7.6,IMF
KEN,Kenya,Africa,2021,Government Debt (% of GDP),GGXWDG_NGDP,68.2,IMF
KEN,Kenya,Africa,2021,Inflation Rate (CPI),PCPIPCH,6.1,IMF
KEN,Kenya,Africa,2022,Current Account Balance (% of GDP),BCA_NGDPD,-5.1,IMF
KEN,Kenya,Africa,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,-6.1,IMF
KEN,Kenya,Africa,2022,GDP Growth Rate (Annual %),NGDP_RPCH,4.9,IMF
KEN,Kenya,Africa,2022,Government Debt (% of GDP),GGXWDG_NGDP,67.8,IMF
KEN,Kenya,Africa,2022,Inflation Rate (CPI),PCPIPCH,7.6,IMF
KEN,Kenya,Africa,2023,Current Account Balance (% of GDP),BCA_NGDPD,-3.6,IMF
KEN,Kenya,Africa,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-5.7,IMF
KEN,Kenya,Africa,2023,GDP Growth Rate (Annual %),NGDP_RPCH,5.7,IMF
KEN,Kenya,Africa,2023,Government Debt (% of GDP),GGXWDG_NGDP,73.4,IMF
KEN,Kenya,Africa,2023,Inflation Rate (CPI),PCPIPCH,7.7,IMF
KEN,Kenya,Africa,2024,Current Account Balance (% of GDP),BCA_NGDPD,-2.3,IMF
KEN,Kenya,Africa,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-5.8,IMF
KEN,Kenya,Africa,2024,GDP Growth Rate (Annual %),NGDP_RPCH,4.7,IMF
KEN,Kenya,Africa,2024,Government Debt (% of GDP),GGXWDG_NGDP,67.3,IMF
KEN,Kenya,Africa,2024,Inflation Rate (CPI),PCPIPCH,4.5,IMF
LBN,Lebanon,Middle East,2018,Current Account Balance (% of GDP),BCA_NGDPD,-24.3,IMF
LBN,Lebanon,Middle East,2018,Fiscal Balance (% of GDP),GGXCNL_NGDP,-11.3,IMF
LBN,Lebanon,Middle East,2018,GDP Growth Rate (Annual %),NGDP_RPCH,-1.9,IMF
LBN,Lebanon,Middle East,2018,Government Debt (% of GDP),GGXWDG_NGDP,155.1,IMF
LBN,Lebanon,Middle East,2018,Inflation Rate (CPI),PCPIPCH,6.1,IMF
LBN,Lebanon,Middle East,2018,Unemployment Rate,LUR,10.7,IMF
LBN,Lebanon,Middle East,2019,Current Account Balance (% of GDP),BCA_NGDPD,-21.8,IMF
LBN,Lebanon,Middle East,2019,Fiscal Balance (% of GDP),GGXCNL_NGDP,-10.5,IMF
LBN,Lebanon,Middle East,2019,GDP Growth Rate (Annual %),NGDP_RPCH,-6.8,IMF
LBN,Lebanon,Middle East,2019,Government Debt (% of GDP),GGXWDG_NGDP,172.1,IMF
LBN,Lebanon,Middle East,2019,Inflation Rate (CPI),PCPIPCH,2.9,IMF
LBN,Lebanon,Middle East,2019,Unemployment Rate,LUR,11.3,IMF
LBN,Lebanon,Middle East,2020,Current Account Balance (% of GDP),BCA_NGDPD,-11.1,IMF
LBN,Lebanon,Middle East,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-7.4,IMF
LBN,Lebanon,Middle East,2020,GDP Growth Rate (Annual %),NGDP_RPCH,-24.6,IMF
LBN,Lebanon,Middle East,2020,Government Debt (% of GDP),GGXWDG_NGDP,148.7,IMF
LBN,Lebanon,Middle East,2020,Inflation Rate (CPI),PCPIPCH,84.9,IMF
LBN,Lebanon,Middle East,2020,Unemployment Rate,LUR,13.3,IMF
LBN,Lebanon,Middle East,2021,Current Account Balance (% of GDP),BCA_NGDPD,-23.0,IMF
LBN,Lebanon,Middle East,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-2.7,IMF
LBN,Lebanon,Middle East,2021,GDP Growth Rate (Annual %),NGDP_RPCH,2.0,IMF
LBN,Lebanon,Middle East,2021,Government Debt (% of GDP),GGXWDG_NGDP,358.2,IMF
LBN,Lebanon,Middle East,2021,Inflation Rate (CPI),PCPIPCH,154.8,IMF
LBN,Lebanon,Middle East,2021,Unemployment Rate,LUR,12.7,IMF
LBN,Lebanon,Middle East,2022,Current Account Balance (% of GDP),BCA_NGDPD,-30.0,IMF
LBN,Lebanon,Middle East,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,-7.8,IMF
LBN,Lebanon,Middle East,2022,GDP Growth Rate (Annual %),NGDP_RPCH,1.0,IMF
LBN,Lebanon,Middle East,2022,Government Debt (% of GDP),GGXWDG_NGDP,244.6,IMF
LBN,Lebanon,Middle East,2022,Inflation Rate (CPI),PCPIPCH,171.2,IMF
LBN,Lebanon,Middle East,2022,Unemployment Rate,LUR,11.6,IMF
LBN,Lebanon,Middle East,2023,Current Account Balance (% of GDP),BCA_NGDPD,-24.9,IMF
LBN,Lebanon,Middle East,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-1.7,IMF
LBN,Lebanon,Middle East,2023,GDP Growth Rate (Annual %),NGDP_RPCH,-0.7,IMF
LBN,Lebanon,Middle East,2023,Government Debt (% of GDP),GGXWDG_NGDP,192.8,IMF
LBN,Lebanon,Middle East,2023,Inflation Rate (CPI),PCPIPCH,221.3,IMF
LBN,Lebanon,Middle East,2023,Unemployment Rate,LUR,11.5,IMF
LBN,Lebanon,Middle East,2024,Current Account Balance (% of GDP),BCA_NGDPD,-19.7,IMF
LBN,Lebanon,Middle East,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-0.2,IMF
LBN,Lebanon,Middle East,2024,GDP Growth Rate (Annual %),NGDP_RPCH,-7.5,IMF
LBN,Lebanon,Middle East,2024,Government Debt (% of GDP),GGXWDG_NGDP,163.8,IMF
LBN,Lebanon,Middle East,2024,Inflation Rate (CPI),PCPIPCH,45.2,IMF
MYS,Malaysia,Asia,2018,Current Account Balance (% of GDP),BCA_NGDPD,2.2,IMF
MYS,Malaysia,Asia,2018,Fiscal Balance (% of GDP),GGXCNL_NGDP,-2.6,IMF
MYS,Malaysia,Asia,2018,GDP Growth Rate (Annual %),NGDP_RPCH,4.8,IMF
MYS,Malaysia,Asia,2018,Government Debt (% of GDP),GGXWDG_NGDP,55.6,IMF
MYS,Malaysia,Asia,2018,Inflation Rate (CPI),PCPIPCH,1.0,IMF
MYS,Malaysia,Asia,2018,Unemployment Rate,LUR,3.3,IMF
MYS,Malaysia,Asia,2019,Current Account Balance (% of GDP),BCA_NGDPD,3.5,IMF
MYS,Malaysia,Asia,2019,Fiscal Balance (% of GDP),GGXCNL_NGDP,-2.0,IMF
MYS,Malaysia,Asia,2019,GDP Growth Rate (Annual %),NGDP_RPCH,4.4,IMF
MYS,Malaysia,Asia,2019,Government Debt (% of GDP),GGXWDG_NGDP,57.1,IMF
MYS,Malaysia,Asia,2019,Inflation Rate (CPI),PCPIPCH,0.7,IMF
MYS,Malaysia,Asia,2019,Unemployment Rate,LUR,3.3,IMF
MYS,Malaysia,Asia,2020,Current Account Balance (% of GDP),BCA_NGDPD,4.2,IMF
MYS,Malaysia,Asia,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-4.9,IMF
MYS,Malaysia,Asia,2020,GDP Growth Rate (Annual %),NGDP_RPCH,-5.5,IMF
MYS,Malaysia,Asia,2020,Government Debt (% of GDP),GGXWDG_NGDP,67.7,IMF
MYS,Malaysia,Asia,2020,Inflation Rate (CPI),PCPIPCH,-1.1,IMF
MYS,Malaysia,Asia,2020,Unemployment Rate,LUR,4.5,IMF
MYS,Malaysia,Asia,2021,Current Account Balance (% of GDP),BCA_NGDPD,3.9,IMF
MYS,Malaysia,Asia,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-6.0,IMF
MYS,Malaysia,Asia,2021,GDP Growth Rate (Annual %),NGDP_RPCH,3.3,IMF
MYS,Malaysia,Asia,2021,Government Debt (% of GDP),GGXWDG_NGDP,69.2,IMF
MYS,Malaysia,Asia,2021,Inflation Rate (CPI),PCPIPCH,2.5,IMF
MYS,Malaysia,Asia,2021,Unemployment Rate,LUR,4.6,IMF
MYS,Malaysia,Asia,2022,Current Account Balance (% of GDP),BCA_NGDPD,3.2,IMF
MYS,Malaysia,Asia,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,-4.6,IMF
MYS,Malaysia,Asia,2022,GDP Growth Rate (Annual %),NGDP_RPCH,9.0,IMF
MYS,Malaysia,Asia,2022,Government Debt (% of GDP),GGXWDG_NGDP,65.5,IMF
MYS,Malaysia,Asia,2022,Inflation Rate (CPI),PCPIPCH,3.4,IMF
MYS,Malaysia,Asia,2022,Unemployment Rate,LUR,3.9,IMF
MYS,Malaysia,Asia,2023,Current Account Balance (% of GDP),BCA_NGDPD,1.1,IMF
MYS,Malaysia,Asia,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-4.0,IMF
MYS,Malaysia,Asia,2023,GDP Growth Rate (Annual %),NGDP_RPCH,3.5,IMF
MYS,Malaysia,Asia,2023,Government Debt (% of GDP),GGXWDG_NGDP,69.7,IMF
MYS,Malaysia,Asia,2023,Inflation Rate (CPI),PCPIPCH,2.5,IMF
MYS,Malaysia,Asia,2023,Unemployment Rate,LUR,3.2,IMF
MYS,Malaysia,Asia,2024,Current Account Balance (% of GDP),BCA_NGDPD,1.4,IMF
MYS,Malaysia,Asia,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-3.9,IMF
MYS,Malaysia,Asia,2024,GDP Growth Rate (Annual %),NGDP_RPCH,5.1,IMF
MYS,Malaysia,Asia,2024,Government Debt (% of GDP),GGXWDG_NGDP,70.1,IMF
MYS,Malaysia,Asia,2024,Inflation Rate (CPI),PCPIPCH,1.8,IMF
MYS,Malaysia,Asia,2024,Unemployment Rate,LUR,3.2,IMF
MEX,Mexico,Latin America,2018,Current Account Balance (% of GDP),BCA_NGDPD,-2.1,IMF
MEX,Mexico,Latin America,2018,Fiscal Balance (% of GDP),GGXCNL_NGDP,-2.1,IMF
MEX,Mexico,Latin America,2018,GDP Growth Rate (Annual %),NGDP_RPCH,2.0,IMF
MEX,Mexico,Latin America,2018,Government Debt (% of GDP),GGXWDG_NGDP,52.2,IMF
MEX,Mexico,Latin America,2018,Inflation Rate (CPI),PCPIPCH,4.9,IMF
MEX,Mexico,Latin America,2018,Unemployment Rate,LUR,3.3,IMF
MEX,Mexico,Latin America,2019,Current Account Balance (% of GDP),BCA_NGDPD,-0.3,IMF
MEX,Mexico,Latin America,2019,Fiscal Balance (% of GDP),GGXCNL_NGDP,-2.3,IMF
MEX,Mexico,Latin America,2019,GDP Growth Rate (Annual %),NGDP_RPCH,-0.4,IMF
MEX,Mexico,Latin America,2019,Government Debt (% of GDP),GGXWDG_NGDP,51.9,IMF
MEX,Mexico,Latin America,2019,Inflation Rate (CPI),PCPIPCH,3.6,IMF
MEX,Mexico,Latin America,2019,Unemployment Rate,LUR,3.5,IMF
MEX,Mexico,Latin America,2020,Current Account Balance (% of GDP),BCA_NGDPD,2.4,IMF
MEX,Mexico,Latin America,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-4.3,IMF
MEX,Mexico,Latin America,2020,GDP Growth Rate (Annual %),NGDP_RPCH,-8.4,IMF
MEX,Mexico,Latin America,2020,Government Debt (% of GDP),GGXWDG_NGDP,58.5,IMF
MEX,Mexico,Latin America,2020,Inflation Rate (CPI),PCPIPCH,3.4,IMF
MEX,Mexico,Latin America,2020,Unemployment Rate,LUR,4.4,IMF
MEX,Mexico,Latin America,2021,Current Account Balance (% of GDP),BCA_NGDPD,-0.3,IMF
MEX,Mexico,Latin America,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-3.7,IMF
MEX,Mexico,Latin America,2021,GDP Growth Rate (Annual %),NGDP_RPCH,6.0,IMF
MEX,Mexico,Latin America,2021,Government Debt (% of GDP),GGXWDG_NGDP,56.7,IMF
MEX,Mexico,Latin America,2021,Inflation Rate (CPI),PCPIPCH,5.7,IMF
MEX,Mexico,Latin America,2021,Unemployment Rate,LUR,4.1,IMF
MEX,Mexico,Latin America,2022,Current Account Balance (% of GDP),BCA_NGDPD,-1.3,IMF
MEX,Mexico,Latin America,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,-4.3,IMF
MEX,Mexico,Latin America,2022,GDP Growth Rate (Annual %),NGDP_RPCH,3.7,IMF
MEX,Mexico,Latin America,2022,Government Debt (% of GDP),GGXWDG_NGDP,53.8,IMF
